11	8	10510	5	0	30	1		105 		10
11	8	10510	5	0	30	1		105 		10
11	8	10510	5	0	30	1		105 		10
11	9	11510	5	0	70	2		115 		10
11	9	11510	5	0	70	2		115 		10
11	9	11510	5	0	70	2		115 		10
11	10	11010	1	0	90	3		110 		10
11	10	11010	1	0	90	3		110 		10
11	10	11010	1	0	90	3		110 		10
12	1	12011	3	0	20	1		120 		11
12	1	12011	3	0	20	1		120 		11
12	1	12011	3	0	20	1		120 		11
12	2	10011	3	0	100	1		100 		11
12	2	10011	3	0	100	1		100 		11
12	2	10011	3	0	100	1		100 		11
12	3	10511	3	0	30	1		105 		11
12	3	10511	3	0	30	1		105 		11
12	3	10511	3	0	30	1		105 		11
12	4	11511	3	0	70	2		115 		11
12	4	11511	3	0	70	2		115 		11
12	4	11511	3	0	70	2		115 		11
12	5	11011	5	0	90	3		110 		11
12	5	11011	5	0	90	3		110 		11
12	5	11011	5	0	90	3		110 		11
12	6	12011	5	0	20	1		120 		11
12	6	12011	5	0	20	1		120 		11
12	6	12011	5	0	20	1		120 		11
12	7	10011	5	0	100	1		100 		11
12	7	10011	5	0	100	1		100 		11
12	7	10011	5	0	100	1		100 		11
12	8	10511	5	0	30	1		105 		11
12	8	10511	5	0	30	1		105 		11
12	8	10511	5	0	30	1		105 		11
12	9	11511	5	0	70	2		115 		11
12	9	11511	5	0	70	2		115 		11
12	9	11511	5	0	70	2		115 		11
12	10	11011	1	0	90	3		110 		11
12	10	11011	1	0	90	3		110 		11
12	10	11011	1	0	90	3		110 		11
13	1	12012	3	0	20	1		120 		12
13	1	12012	3	0	20	1		120 		12
13	1	12012	3	0	20	1		120 		12
13	2	10012	3	0	100	1		100 		12
13	2	10012	3	0	100	1		100 		12
13	2	10012	3	0	100	1		100 		12
13	3	10512	3	0	30	1		105 		12
13	3	10512	3	0	30	1		105 		12
13	3	10512	3	0	30	1		105 		12
13	4	11512	3	0	70	2		115 		12
13	4	11512	3	0	70	2		115 		12
13	4	11512	3	0	70	2		115 		12
13	5	11012	5	0	90	3		110 		12
13	5	11012	5	0	90	3		110 		12
13	5	11012	5	0	90	3		110 		12
13	6	12012	5	0	20	1		120 		12
13	6	12012	5	0	20	1		120 		12
13	6	12012	5	0	20	1		120 		12
13	7	10012	5	0	100	1		100 		12
13	7	10012	5	0	100	1		100 		12
13	7	10012	5	0	100	1		100 		12
13	8	10512	5	0	30	1		105 		12
13	8	10512	5	0	30	1		105 		12
13	8	10512	5	0	30	1		105 		12
13	9	11512	5	0	70	2		115 		12
13	9	11512	5	0	70	2		115 		12
13	9	11512	5	0	70	2		115 		12
13	10	11012	1	0	90	3		110 		12
13	10	11012	1	0	90	3		110 		12
13	10	11012	1	0	90	3		110 		12
14	1	12013	3	0	20	1		120 		13
14	1	12013	3	0	20	1		120 		13
14	1	12013	3	0	20	1		120 		13
14	2	10013	3	0	100	1		100 		13
14	2	10013	3	0	100	1		100 		13
14	2	10013	3	0	100	1		100 		13
14	3	10513	3	0	30	1		105 		13
14	3	10513	3	0	30	1		105 		13
14	3	10513	3	0	30	1		105 		13
14	4	11513	3	0	70	2		115 		13
14	4	11513	3	0	70	2		115 		13
14	4	11513	3	0	70	2		115 		13
14	5	11013	5	0	90	3		110 		13
14	5	11013	5	0	90	3		110 		13
14	5	11013	5	0	90	3		110 		13
14	6	12013	5	0	20	1		120 		13
14	6	12013	5	0	20	1		120 		13
14	6	12013	5	0	20	1		120 		13
14	7	10013	5	0	100	1		100 		13
14	7	10013	5	0	100	1		100 		13
14	7	10013	5	0	100	1		100 		13
14	8	10513	5	0	30	1		105 		13
14	8	10513	5	0	30	1		105 		13
14	8	10513	5	0	30	1		105 		13
14	9	11513	5	0	70	2		115 		13
14	9	11513	5	0	70	2		115 		13
14	9	11513	5	0	70	2		115 		13
14	10	11013	1	0	90	3		110 		13
14	10	11013	1	0	90	3		110 		13
14	10	11013	1	0	90	3		110 		13
15	1	12014	3	0	20	1		120 		14
15	1	12014	3	0	20	1		120 		14
15	1	12014	3	0	20	1		120 		14
15	2	10014	3	0	100	1		100 		14
15	2	10014	3	0	100	1		100 		14
15	2	10014	3	0	100	1		100 		14
15	3	10514	3	0	30	1		105 		14
15	3	10514	3	0	30	1		105 		14
15	3	10514	3	0	30	1		105 		14
15	4	11514	3	0	70	2		115 		14
15	4	11514	3	0	70	2		115 		14
15	4	11514	3	0	70	2		115 		14
15	5	11014	5	0	90	3		110 		14
15	5	11014	5	0	90	3		110 		14
15	5	11014	5	0	90	3		110 		14
15	6	12014	5	0	20	1		120 		14
15	6	12014	5	0	20	1		120 		14
15	6	12014	5	0	20	1		120 		14
15	7	10014	5	0	100	1		100 		14
15	7	10014	5	0	100	1		100 		14
15	7	10014	5	0	100	1		100 		14
15	8	10514	5	0	30	1		105 		14
15	8	10514	5	0	30	1		105 		14
15	8	10514	5	0	30	1		105 		14
15	9	11514	5	0	70	2		115 		14
15	9	11514	5	0	70	2		115 		14
15	9	11514	5	0	70	2		115 		14
15	10	11014	1	0	90	3		110 		14
15	10	11014	1	0	90	3		110 		14
15	10	11014	1	0	90	3		110 		14
16	1	12015	3	0	20	1		120 		15
16	1	12015	3	0	20	1		120 		15
16	1	12015	3	0	20	1		120 		15
16	2	10015	3	0	100	1		100 		15
16	2	10015	3	0	100	1		100 		15
16	2	10015	3	0	100	1		100 		15
16	3	10515	3	0	30	1		105 		15
16	3	10515	3	0	30	1		105 		15
16	3	10515	3	0	30	1		105 		15
16	4	11515	3	0	70	2		115 		15
16	4	11515	3	0	70	2		115 		15
16	4	11515	3	0	70	2		115 		15
16	5	11015	5	0	90	3		110 		15
16	5	11015	5	0	90	3		110 		15
16	5	11015	5	0	90	3		110 		15
16	6	12015	5	0	20	1		120 		15
16	6	12015	5	0	20	1		120 		15
16	6	12015	5	0	20	1		120 		15
16	7	10015	5	0	100	1		100 		15
16	7	10015	5	0	100	1		100 		15
16	7	10015	5	0	100	1		100 		15
16	8	10515	5	0	30	1		105 		15
16	8	10515	5	0	30	1		105 		15
16	8	10515	5	0	30	1		105 		15
16	9	11515	5	0	70	2		115 		15
16	9	11515	5	0	70	2		115 		15
16	9	11515	5	0	70	2		115 		15
16	10	11015	1	0	90	3		110 		15
16	10	11015	1	0	90	3		110 		15
16	10	11015	1	0	90	3		110 		15
17	1	12016	3	0	20	1		120 		16
17	1	12016	3	0	20	1		120 		16
17	1	12016	3	0	20	1		120 		16
17	2	10016	3	0	100	1		100 		16
17	2	10016	3	0	100	1		100 		16
17	2	10016	3	0	100	1		100 		16
17	3	10516	3	0	30	1		105 		16
17	3	10516	3	0	30	1		105 		16
17	3	10516	3	0	30	1		105 		16
17	4	11516	3	0	70	2		115 		16
17	4	11516	3	0	70	2		115 		16
17	4	11516	3	0	70	2		115 		16
17	5	11016	5	0	90	3		110 		16
17	5	11016	5	0	90	3		110 		16
17	5	11016	5	0	90	3		110 		16
17	6	12016	5	0	20	1		120 		16
17	6	12016	5	0	20	1		120 		16
17	6	12016	5	0	20	1		120 		16
17	7	10016	5	0	100	1		100 		16
17	7	10016	5	0	100	1		100 		16
17	7	10016	5	0	100	1		100 		16
17	8	10516	5	0	30	1		105 		16
17	8	10516	5	0	30	1		105 		16
17	8	10516	5	0	30	1		105 		16
17	9	11516	5	0	70	2		115 		16
17	9	11516	5	0	70	2		115 		16
17	9	11516	5	0	70	2		115 		16
17	10	11016	1	0	90	3		110 		16
17	10	11016	1	0	90	3		110 		16
17	10	11016	1	0	90	3		110 		16
18	1	12017	3	0	20	1		120 		17
18	1	12017	3	0	20	1		120 		17
18	1	12017	3	0	20	1		120 		17
18	2	10017	3	0	100	1		100 		17
18	2	10017	3	0	100	1		100 		17
18	2	10017	3	0	100	1		100 		17
18	3	10517	3	0	30	1		105 		17
18	3	10517	3	0	30	1		105 		17
18	3	10517	3	0	30	1		105 		17
18	4	11517	3	0	70	2		115 		17
18	4	11517	3	0	70	2		115 		17
18	4	11517	3	0	70	2		115 		17
18	5	11017	5	0	90	3		110 		17
18	5	11017	5	0	90	3		110 		17
18	5	11017	5	0	90	3		110 		17
18	6	12017	5	0	20	1		120 		17
18	6	12017	5	0	20	1		120 		17
18	6	12017	5	0	20	1		120 		17
18	7	10017	5	0	100	1		100 		17
18	7	10017	5	0	100	1		100 		17
18	7	10017	5	0	100	1		100 		17
18	8	10517	5	0	30	1		105 		17
18	8	10517	5	0	30	1		105 		17
18	8	10517	5	0	30	1		105 		17
18	9	11517	5	0	70	2		115 		17
18	9	11517	5	0	70	2		115 		17
18	9	11517	5	0	70	2		115 		17
18	10	11017	1	0	90	3		110 		17
18	10	11017	1	0	90	3		110 		17
18	10	11017	1	0	90	3		110 		17
19	1	12018	3	0	20	1		120 		18
19	1	12018	3	0	20	1		120 		18
19	1	12018	3	0	20	1		120 		18
19	2	10018	3	0	100	1		100 		18
19	2	10018	3	0	100	1		100 		18
19	2	10018	3	0	100	1		100 		18
19	3	10518	3	0	30	1		105 		18
19	3	10518	3	0	30	1		105 		18
19	3	10518	3	0	30	1		105 		18
19	4	11518	3	0	70	2		115 		18
19	4	11518	3	0	70	2		115 		18
19	4	11518	3	0	70	2		115 		18
19	5	11018	5	0	90	3		110 		18
19	5	11018	5	0	90	3		110 		18
19	5	11018	5	0	90	3		110 		18
19	6	12018	5	0	20	1		120 		18
19	6	12018	5	0	20	1		120 		18
19	6	12018	5	0	20	1		120 		18
19	7	10018	5	0	100	1		100 		18
19	7	10018	5	0	100	1		100 		18
19	7	10018	5	0	100	1		100 		18
19	8	10518	5	0	30	1		105 		18
19	8	10518	5	0	30	1		105 		18
19	8	10518	5	0	30	1		105 		18
19	9	11518	5	0	70	2		115 		18
19	9	11518	5	0	70	2		115 		18
19	9	11518	5	0	70	2		115 		18
19	10	11018	1	0	90	3		110 		18
19	10	11018	1	0	90	3		110 		18
19	10	11018	1	0	90	3		110 		18
20	1	12019	3	0	20	1		120 		19
20	1	12019	3	0	20	1		120 		19
20	1	12019	3	0	20	1		120 		19
20	2	10019	3	0	100	1		100 		19
20	2	10019	3	0	100	1		100 		19
20	2	10019	3	0	100	1		100 		19
20	3	10519	3	0	30	1		105 		19
20	3	10519	3	0	30	1		105 		19
20	3	10519	3	0	30	1		105 		19
20	4	11519	3	0	70	2		115 		19
20	4	11519	3	0	70	2		115 		19
20	4	11519	3	0	70	2		115 		19
20	5	11019	5	0	90	3		110 		19
20	5	11019	5	0	90	3		110 		19
20	5	11019	5	0	90	3		110 		19
20	6	12019	5	0	20	1		120 		19
20	6	12019	5	0	20	1		120 		19
20	6	12019	5	0	20	1		120 		19
20	7	10019	5	0	100	1		100 		19
20	7	10019	5	0	100	1		100 		19
20	7	10019	5	0	100	1		100 		19
20	8	10519	5	0	30	1		105 		19
20	8	10519	5	0	30	1		105 		19
20	8	10519	5	0	30	1		105 		19
20	9	11519	5	0	70	2		115 		19
20	9	11519	5	0	70	2		115 		19
20	9	11519	5	0	70	2		115 		19
20	10	11019	1	0	90	3		110 		19
20	10	11019	1	0	90	3		110 		19
20	10	11019	1	0	90	3		110 		19
21	1	12020	3	0	20	1		120 		20
21	1	12020	3	0	20	1		120 		20
21	1	12020	3	0	20	1		120 		20
21	2	10020	3	0	100	1		100 		20
21	2	10020	3	0	100	1		100 		20
21	2	10020	3	0	100	1		100 		20
21	3	10520	3	0	30	1		105 		20
21	3	10520	3	0	30	1		105 		20
21	3	10520	3	0	30	1		105 		20
21	4	11520	3	0	70	2		115 		20
21	4	11520	3	0	70	2		115 		20
21	4	11520	3	0	70	2		115 		20
21	5	11020	5	0	90	3		110 		20
21	5	11020	5	0	90	3		110 		20
21	5	11020	5	0	90	3		110 		20
21	6	12020	5	0	20	1		120 		20
21	6	12020	5	0	20	1		120 		20
21	6	12020	5	0	20	1		120 		20
21	7	10020	5	0	100	1		100 		20
21	7	10020	5	0	100	1		100 		20
21	7	10020	5	0	100	1		100 		20
21	8	10520	5	0	30	1		105 		20
21	8	10520	5	0	30	1		105 		20
21	8	10520	5	0	30	1		105 		20
21	9	11520	5	0	70	2		115 		20
21	9	11520	5	0	70	2		115 		20
21	9	11520	5	0	70	2		115 		20
21	10	11020	1	0	90	3		110 		20
21	10	11020	1	0	90	3		110 		20
21	10	11020	1	0	90	3		110 		20
22	1	12021	3	0	20	1		120 		21
22	1	12021	3	0	20	1		120 		21
22	1	12021	3	0	20	1		120 		21
22	2	10021	3	0	100	1		100 		21
22	2	10021	3	0	100	1		100 		21
22	2	10021	3	0	100	1		100 		21
22	3	10521	3	0	30	1		105 		21
22	3	10521	3	0	30	1		105 		21
22	3	10521	3	0	30	1		105 		21
22	4	11521	3	0	70	2		115 		21
22	4	11521	3	0	70	2		115 		21
22	4	11521	3	0	70	2		115 		21
22	5	11021	5	0	90	3		110 		21
22	5	11021	5	0	90	3		110 		21
22	5	11021	5	0	90	3		110 		21
22	6	12021	5	0	20	1		120 		21
22	6	12021	5	0	20	1		120 		21
22	6	12021	5	0	20	1		120 		21
22	7	10021	5	0	100	1		100 		21
22	7	10021	5	0	100	1		100 		21
22	7	10021	5	0	100	1		100 		21
22	8	10521	5	0	30	1		105 		21
22	8	10521	5	0	30	1		105 		21
22	8	10521	5	0	30	1		105 		21
22	9	11521	5	0	70	2		115 		21
22	9	11521	5	0	70	2		115 		21
22	9	11521	5	0	70	2		115 		21
22	10	11021	1	0	90	3		110 		21
22	10	11021	1	0	90	3		110 		21
22	10	11021	1	0	90	3		110 		21
23	1	12022	3	0	20	1		120 		22
23	1	12022	3	0	20	1		120 		22
23	1	12022	3	0	20	1		120 		22
23	2	10022	3	0	100	1		100 		22
23	2	10022	3	0	100	1		100 		22
23	2	10022	3	0	100	1		100 		22
23	3	10522	3	0	30	1		105 		22
23	3	10522	3	0	30	1		105 		22
23	3	10522	3	0	30	1		105 		22
23	4	11522	3	0	70	2		115 		22
23	4	11522	3	0	70	2		115 		22
23	4	11522	3	0	70	2		115 		22
23	5	11022	5	0	90	3		110 		22
23	5	11022	5	0	90	3		110 		22
23	5	11022	5	0	90	3		110 		22
23	6	12022	5	0	20	1		120 		22
23	6	12022	5	0	20	1		120 		22
23	6	12022	5	0	20	1		120 		22
23	7	10022	5	0	100	1		100 		22
23	7	10022	5	0	100	1		100 		22
23	7	10022	5	0	100	1		100 		22
23	8	10522	5	0	30	1		105 		22
23	8	10522	5	0	30	1		105 		22
23	8	10522	5	0	30	1		105 		22
23	9	11522	5	0	70	2		115 		22
23	9	11522	5	0	70	2		115 		22
23	9	11522	5	0	70	2		115 		22
23	10	11022	1	0	90	3		110 		22
23	10	11022	1	0	90	3		110 		22
23	10	11022	1	0	90	3		110 		22
24	1	12023	3	0	20	1		120 		23
24	1	12023	3	0	20	1		120 		23
24	1	12023	3	0	20	1		120 		23
24	2	10023	3	0	100	1		100 		23
24	2	10023	3	0	100	1		100 		23
24	2	10023	3	0	100	1		100 		23
24	3	10523	3	0	30	1		105 		23
24	3	10523	3	0	30	1		105 		23
24	3	10523	3	0	30	1		105 		23
24	4	11523	3	0	70	2		115 		23
24	4	11523	3	0	70	2		115 		23
24	4	11523	3	0	70	2		115 		23
24	5	11023	5	0	90	3		110 		23
24	5	11023	5	0	90	3		110 		23
24	5	11023	5	0	90	3		110 		23
24	6	12023	5	0	20	1		120 		23
24	6	12023	5	0	20	1		120 		23
24	6	12023	5	0	20	1		120 		23
24	7	10023	5	0	100	1		100 		23
24	7	10023	5	0	100	1		100 		23
24	7	10023	5	0	100	1		100 		23
24	8	10523	5	0	30	1		105 		23
24	8	10523	5	0	30	1		105 		23
24	8	10523	5	0	30	1		105 		23
24	9	11523	5	0	70	2		115 		23
24	9	11523	5	0	70	2		115 		23
24	9	11523	5	0	70	2		115 		23
24	10	11023	1	0	90	3		110 		23
24	10	11023	1	0	90	3		110 		23
24	10	11023	1	0	90	3		110 		23
25	1	12024	3	0	20	1		120 		24
25	1	12024	3	0	20	1		120 		24
25	1	12024	3	0	20	1		120 		24
25	2	10024	3	0	100	1		100 		24
25	2	10024	3	0	100	1		100 		24
25	2	10024	3	0	100	1		100 		24
25	3	10524	3	0	30	1		105 		24
25	3	10524	3	0	30	1		105 		24
25	3	10524	3	0	30	1		105 		24
25	4	11524	3	0	70	2		115 		24
25	4	11524	3	0	70	2		115 		24
25	4	11524	3	0	70	2		115 		24
25	5	11024	5	0	90	3		110 		24
25	5	11024	5	0	90	3		110 		24
25	5	11024	5	0	90	3		110 		24
25	6	12024	5	0	20	1		120 		24
